id,dim_1_id,attr_1,attr_2,attr_3,date_associated,numerator,denominator,created_at,updated_at,loaded_by,metric_id_id,row_status
452,16,Hanna,Oral,,2014-02-02,16,40,2016-11-05 17:44:44.261268,2016-11-05 17:44:44.369810,,1,1
453,16,Angel,Oral,,2014-02-02,37,40,2016-11-05 17:44:44.461728,2016-11-05 17:44:44.548237,,1,1
454,16,Cierra,Oral,,2014-02-02,30,40,2016-11-05 17:44:44.639471,2016-11-05 17:44:44.747189,,1,1
455,16,Peg,Oral,,2014-02-02,26,40,2016-11-05 17:44:44.828247,2016-11-05 17:44:44.947164,,1,1
456,16,Karole,Oral,,2014-02-02,31,40,2016-11-05 17:44:45.027975,2016-11-05 17:44:45.124993,,1,1
457,16,Eliz,Oral,,2014-02-02,37,40,2016-11-05 17:44:45.206961,2016-11-05 17:44:45.280520,,1,1
458,16,Laurence,Oral,,2014-02-02,30,40,2016-11-05 17:44:45.383579,2016-11-05 17:44:45.458446,,1,1
459,16,Lenora,Oral,,2014-02-02,21,40,2016-11-05 17:44:45.539211,2016-11-05 17:44:45.636389,,1,1
460,16,Chelsie,Oral,,2014-02-02,28,40,2016-11-05 17:44:45.717159,2016-11-05 17:44:45.802830,,1,1
461,16,Shawn,Oral,,2014-02-02,38,40,2016-11-05 17:44:45.917504,2016-11-05 17:44:46.015025,,1,1
462,16,Laurette,Oral,,2014-02-02,29,40,2016-11-05 17:44:46.109084,2016-11-05 17:44:46.213938,,1,1
463,16,Susie,Oral,,2014-02-02,22,40,2016-11-05 17:44:46.306920,2016-11-05 17:44:46.380768,,1,1
464,16,Shanelle,Oral,,2014-02-02,33,40,2016-11-05 17:44:46.472612,2016-11-05 17:44:46.569651,,1,1
465,16,Sol,Oral,,2014-02-02,23,40,2016-11-05 17:44:46.650485,2016-11-05 17:44:46.725112,,1,1
466,16,Paulene,Oral,,2014-02-02,38,40,2016-11-05 17:44:46.828423,2016-11-05 17:44:46.903279,,1,1
467,16,Laurence,Oral,,2014-02-02,29,40,2016-11-05 17:44:46.984674,2016-11-05 17:44:47.080759,,1,1
468,16,Vernie,Oral,,2014-02-02,17,40,2016-11-05 17:44:47.150466,2016-11-05 17:44:47.269713,,1,1
469,16,Sherryl,Oral,,2014-02-02,33,40,2016-11-05 17:44:47.350657,2016-11-05 17:44:47.447376,,1,1
470,16,Joellen,Oral,,2014-02-02,28,40,2016-11-05 17:44:47.539317,2016-11-05 17:44:47.625140,,1,1
471,16,Georgene,Oral,,2014-02-02,20,40,2016-11-05 17:44:47.741441,2016-11-05 17:44:47.837908,,1,1
472,16,Mariel,Oral,,2014-02-02,21,40,2016-11-05 17:44:47.950544,2016-11-05 17:44:48.025947,,1,1
473,16,Hermina,Oral,,2014-02-02,28,40,2016-11-05 17:44:48.109358,2016-11-05 17:44:48.203142,,1,1
474,16,Morgan,Oral,,2014-02-02,17,40,2016-11-05 17:44:48.450660,2016-11-05 17:44:48.525501,,1,1
475,16,Elicia,Oral,,2014-02-02,21,40,2016-11-05 17:44:48.607294,2016-11-05 17:44:48.703370,,1,1
476,16,Quentin,Oral,,2014-02-02,21,40,2016-11-05 17:44:48.784242,2016-11-05 17:44:48.869883,,1,1
477,16,Bari,Oral,,2014-02-02,29,40,2016-11-05 17:44:48.984286,2016-11-05 17:44:49.069848,,1,1
478,16,Denice,Oral,,2014-02-02,31,40,2016-11-05 17:44:49.161996,2016-11-05 17:44:49.236705,,1,1
479,16,Sam,Oral,,2014-02-02,21,40,2016-11-05 17:44:49.495366,2016-11-05 17:44:49.569844,,1,1
480,16,Kenton,Oral,,2014-02-02,19,40,2016-11-05 17:44:49.673444,2016-11-05 17:44:49.747838,,1,1
481,16,Sheilah,Written,,2014-04-02,42,60,2016-11-05 17:44:49.841246,2016-11-05 17:44:49.948507,,1,1
482,16,Hanna,Written,,2014-04-02,34,60,2016-11-05 17:44:50.029281,2016-11-05 17:44:50.103145,,1,1
483,16,Angel,Written,,2014-04-02,56,60,2016-11-05 17:44:50.183921,2016-11-05 17:44:50.280883,,1,1
484,16,Cierra,Written,,2014-04-02,55,60,2016-11-05 17:44:50.361601,2016-11-05 17:44:50.603176,,1,1
485,16,Peg,Written,,2014-04-02,54,60,2016-11-05 17:44:50.694986,2016-11-05 17:44:50.791909,,1,1
486,16,Karole,Written,,2014-04-02,35,60,2016-11-05 17:44:50.884163,2016-11-05 17:44:50.969717,,1,1
487,16,Eliz,Written,,2014-04-02,46,60,2016-11-05 17:44:51.083875,2016-11-05 17:44:51.158653,,1,1
488,16,Laurence,Written,,2014-04-02,29,60,2016-11-05 17:44:51.239651,2016-11-05 17:44:51.347571,,1,1
489,16,Lenora,Written,,2014-04-02,42,60,2016-11-05 17:44:51.428503,2016-11-05 17:44:51.503296,,1,1
490,16,Chelsie,Written,,2014-04-02,50,60,2016-11-05 17:44:51.730885,2016-11-05 17:44:51.803264,,1,1
491,16,Shawn,Written,,2014-04-02,54,60,2016-11-05 17:44:51.886162,2016-11-05 17:44:52.004144,,1,1
492,16,Laurette,Written,,2014-04-02,50,60,2016-11-05 17:44:52.106618,2016-11-05 17:44:52.180977,,1,1
493,16,Susie,Written,,2014-04-02,36,60,2016-11-05 17:44:52.250852,2016-11-05 17:44:52.358759,,1,1
494,16,Shanelle,Written,,2014-04-02,51,60,2016-11-05 17:44:52.576925,2016-11-05 17:44:52.669842,,1,1
495,16,Sol,Written,,2014-04-02,59,60,2016-11-05 17:44:52.931234,2016-11-05 17:44:53.014291,,1,1
496,16,Paulene,Written,,2014-04-02,48,60,2016-11-05 17:44:53.261909,2016-11-05 17:44:53.481121,,1,1
497,16,Laurence,Written,,2014-04-02,49,60,2016-11-05 17:44:53.562262,2016-11-05 17:44:53.825571,,1,1
498,16,Vernie,Written,,2014-04-02,42,60,2016-11-05 17:44:53.906387,2016-11-05 17:44:54.158809,,1,1
499,16,Sherryl,Written,,2014-04-02,58,60,2016-11-05 17:44:54.406712,2016-11-05 17:44:54.469925,,1,1
500,16,Joellen,Written,,2014-04-02,48,60,2016-11-05 17:44:54.718705,2016-11-05 17:44:54.947764,,1,1
501,16,Georgene,Written,,2014-04-02,59,60,2016-11-05 17:44:55.039612,2016-11-05 17:44:55.309405,,1,1
502,16,Mariel,Written,,2014-04-02,49,60,2016-11-05 17:44:55.527124,2016-11-05 17:44:55.625548,,1,1
503,16,Hermina,Written,,2014-04-02,27,60,2016-11-05 17:44:55.706648,2016-11-05 17:44:55.781134,,1,1
504,16,Morgan,Written,,2014-04-02,33,60,2016-11-05 17:44:55.873156,2016-11-05 17:44:55.947810,,1,1
505,16,Elicia,Written,,2014-04-02,56,60,2016-11-05 17:44:56.017591,2016-11-05 17:44:56.103403,,1,1
506,16,Quentin,Written,,2014-04-02,29,60,2016-11-05 17:44:56.174873,2016-11-05 17:44:56.247941,,1,1
507,16,Bari,Written,,2014-04-02,26,60,2016-11-05 17:44:56.351431,2016-11-05 17:44:56.903400,,1,1
508,16,Denice,Written,,2014-04-02,57,60,2016-11-05 17:44:56.984377,2016-11-05 17:44:57.070079,,1,1
509,16,Sam,Written,,2014-04-02,58,60,2016-11-05 17:44:57.173434,2016-11-05 17:44:57.247879,,1,1
510,16,Kenton,Written,,2014-04-02,35,60,2016-11-05 17:44:57.319042,2016-11-05 17:44:57.414641,,1,1
511,16,Sheilah,Practical,,2014-06-02,78,100,2016-11-05 17:44:57.639753,2016-11-05 17:44:57.760660,,1,1
512,16,Hanna,Practical,,2014-06-02,64,100,2016-11-05 17:44:57.839741,2016-11-05 17:44:57.936968,,1,1
513,16,Angel,Practical,,2014-06-02,61,100,2016-11-05 17:44:58.006814,2016-11-05 17:44:58.092444,,1,1
514,16,Cierra,Practical,,2014-06-02,65,100,2016-11-05 17:44:58.184480,2016-11-05 17:44:58.259012,,1,1
515,16,Peg,Practical,,2014-06-02,48,100,2016-11-05 17:44:58.332151,2016-11-05 17:44:58.425684,,1,1
516,16,Karole,Practical,,2014-06-02,46,100,2016-11-05 17:44:58.507241,2016-11-05 17:44:58.736916,,1,1
517,16,Eliz,Practical,,2014-06-02,43,100,2016-11-05 17:44:58.817742,2016-11-05 17:44:58.925817,,1,1
518,16,Laurence,Practical,,2014-06-02,54,100,2016-11-05 17:44:59.007183,2016-11-05 17:44:59.093132,,1,1
519,16,Lenora,Practical,,2014-06-02,58,100,2016-11-05 17:44:59.185277,2016-11-05 17:44:59.270199,,1,1
520,16,Chelsie,Practical,,2014-06-02,35,100,2016-11-05 17:44:59.340746,2016-11-05 17:44:59.448034,,1,1
521,16,Shawn,Practical,,2014-06-02,63,100,2016-11-05 17:44:59.518268,2016-11-05 17:44:59.604487,,1,1
522,16,Laurette,Practical,,2014-06-02,53,100,2016-11-05 17:44:59.818222,2016-11-05 17:44:59.892766,,1,1
523,16,Susie,Practical,,2014-06-02,78,100,2016-11-05 17:44:59.996208,2016-11-05 17:45:00.081460,,1,1
524,16,Shanelle,Practical,,2014-06-02,53,100,2016-11-05 17:45:00.162993,2016-11-05 17:45:00.248013,,1,1
525,16,Sol,Practical,,2014-06-02,53,100,2016-11-05 17:45:00.363852,2016-11-05 17:45:00.426031,,1,1
526,16,Paulene,Practical,,2014-06-02,58,100,2016-11-05 17:45:00.518345,2016-11-05 17:45:00.625797,,1,1
527,16,Laurence,Practical,,2014-06-02,37,100,2016-11-05 17:45:00.707808,2016-11-05 17:45:00.825790,,1,1
528,16,Vernie,Practical,,2014-06-02,98,100,2016-11-05 17:45:00.897651,2016-11-05 17:45:00.992575,,1,1
529,16,Sherryl,Practical,,2014-06-02,75,100,2016-11-05 17:45:01.066529,2016-11-05 17:45:01.136929,,1,1
530,16,Joellen,Practical,,2014-06-02,94,100,2016-11-05 17:45:01.229935,2016-11-05 17:45:01.314828,,1,1
531,16,Georgene,Practical,,2014-06-02,95,100,2016-11-05 17:45:01.396160,2016-11-05 17:45:01.771243,,1,1
532,16,Mariel,Practical,,2014-06-02,84,100,2016-11-05 17:45:02.006398,2016-11-05 17:45:02.136920,,1,1
533,16,Hermina,Practical,,2014-06-02,41,100,2016-11-05 17:45:02.229541,2016-11-05 17:45:02.292871,,1,1
534,16,Morgan,Practical,,2014-06-02,41,100,2016-11-05 17:45:02.373230,2016-11-05 17:45:02.436789,,1,1
535,16,Elicia,Practical,,2014-06-02,86,100,2016-11-05 17:45:02.541828,2016-11-05 17:45:02.625706,,1,1
536,16,Quentin,Practical,,2014-06-02,60,100,2016-11-05 17:45:02.707447,2016-11-05 17:45:02.781251,,1,1
537,16,Bari,Practical,,2014-06-02,95,100,2016-11-05 17:45:02.885581,2016-11-05 17:45:03.092534,,1,1
538,16,Denice,Practical,,2014-06-02,60,100,2016-11-05 17:45:03.174908,2016-11-05 17:45:03.270207,,1,1
539,16,Sam,Practical,,2014-06-02,66,100,2016-11-05 17:45:03.351054,2016-11-05 17:45:03.459067,,1,1
540,16,Kenton,Practical,,2014-06-02,96,100,2016-11-05 17:45:03.551034,2016-11-05 17:45:03.625899,,1,1
541,17,Sheilah,Oral,,2014-02-03,39,40,2016-11-05 17:45:03.718586,2016-11-05 17:45:03.838246,,1,1
542,17,Hanna,Oral,,2014-02-03,30,40,2016-11-05 17:45:03.919561,2016-11-05 17:45:04.003916,,1,1
543,17,Angel,Oral,,2014-02-03,20,40,2016-11-05 17:45:04.120092,2016-11-05 17:45:04.203785,,1,1
544,17,Cierra,Oral,,2014-02-03,30,40,2016-11-05 17:45:04.328473,2016-11-05 17:45:04.448213,,1,1
545,17,Peg,Oral,,2014-02-03,33,40,2016-11-05 17:45:04.541358,2016-11-05 17:45:04.626135,,1,1
546,17,Karole,Oral,,2014-02-03,25,40,2016-11-05 17:45:04.720149,2016-11-05 17:45:04.837119,,1,1
547,17,Eliz,Oral,,2014-02-03,36,40,2016-11-05 17:45:04.951118,2016-11-05 17:45:05.037129,,1,1
548,17,Laurence,Oral,,2014-02-03,36,40,2016-11-05 17:45:05.307698,2016-11-05 17:45:07.085299,,1,1
549,17,Lenora,Oral,,2014-02-03,15,40,2016-11-05 17:45:05.464321,2016-11-05 17:45:05.570407,,1,1
550,17,Chelsie,Oral,,2014-02-03,28,40,2016-11-05 17:45:05.651754,2016-11-05 17:45:05.714914,,1,1
551,17,Shawn,Oral,,2014-02-03,16,40,2016-11-05 17:45:05.817943,2016-11-05 17:45:05.915905,,1,1
552,17,Laurette,Oral,,2014-02-03,37,40,2016-11-05 17:45:05.997280,2016-11-05 17:45:06.104779,,1,1
553,17,Susie,Oral,,2014-02-03,22,40,2016-11-05 17:45:06.362400,2016-11-05 17:45:06.448131,,1,1
554,17,Shanelle,Oral,,2014-02-03,18,40,2016-11-05 17:45:06.542669,2016-11-05 17:45:06.653085,,1,1
555,17,Sol,Oral,,2014-02-03,18,40,2016-11-05 17:45:06.740360,2016-11-05 17:45:06.825916,,1,1
556,17,Paulene,Oral,,2014-02-03,24,40,2016-11-05 17:45:06.906914,2016-11-05 17:45:07.003681,,1,1
557,17,Vernie,Oral,,2014-02-03,23,40,2016-11-05 17:45:07.162408,2016-11-05 17:45:07.259283,,1,1
558,17,Sherryl,Oral,,2014-02-03,15,40,2016-11-05 17:45:07.484685,2016-11-05 17:45:07.559271,,1,1
559,17,Joellen,Oral,,2014-02-03,33,40,2016-11-05 17:45:07.640227,2016-11-05 17:45:07.737182,,1,1
560,17,Georgene,Oral,,2014-02-03,29,40,2016-11-05 17:45:07.818233,2016-11-05 17:45:08.070360,,1,1
561,17,Mariel,Oral,,2014-02-03,33,40,2016-11-05 17:45:08.295693,2016-11-05 17:45:08.393906,,1,1
562,17,Hermina,Oral,,2014-02-03,17,40,2016-11-05 17:45:08.543064,2016-11-05 17:45:08.626221,,1,1
563,17,Morgan,Oral,,2014-02-03,32,40,2016-11-05 17:45:08.708653,2016-11-05 17:45:08.781789,,1,1
564,17,Elicia,Oral,,2014-02-03,39,40,2016-11-05 17:45:08.885154,2016-11-05 17:45:08.959600,,1,1
565,17,Quentin,Oral,,2014-02-03,36,40,2016-11-05 17:45:09.040300,2016-11-05 17:45:09.137487,,1,1
566,17,Bari,Oral,,2014-02-03,26,40,2016-11-05 17:45:09.219189,2016-11-05 17:45:09.292903,,1,1
567,17,Denice,Oral,,2014-02-03,35,40,2016-11-05 17:45:09.396121,2016-11-05 17:45:09.607416,,1,1
568,17,Sam,Oral,,2014-02-03,16,40,2016-11-05 17:45:09.696012,2016-11-05 17:45:09.804080,,1,1
569,17,Kenton,Oral,,2014-02-03,29,40,2016-11-05 17:45:09.898319,2016-11-05 17:45:09.960555,,1,1
570,17,Sheilah,Written,,2014-04-03,25,60,2016-11-05 17:45:10.074664,2016-11-05 17:45:10.159662,,1,1
571,17,Hanna,Written,,2014-04-03,29,60,2016-11-05 17:45:10.388638,2016-11-05 17:45:10.493995,,1,1
572,17,Angel,Written,,2014-04-03,54,60,2016-11-05 17:45:10.711325,2016-11-05 17:45:10.804100,,1,1
573,17,Cierra,Written,,2014-04-03,30,60,2016-11-05 17:45:11.040965,2016-11-05 17:45:11.115255,,1,1
574,17,Peg,Written,,2014-04-03,54,60,2016-11-05 17:45:11.330944,2016-11-05 17:45:11.404268,,1,1
575,17,Karole,Written,,2014-04-03,30,60,2016-11-05 17:45:11.621996,2016-11-05 17:45:11.715245,,1,1
576,17,Eliz,Written,,2014-04-03,31,60,2016-11-05 17:45:11.962870,2016-11-05 17:45:12.156282,,1,1
577,17,Laurence,Written,,2014-04-03,25,60,2016-11-05 17:45:12.263217,2016-11-05 17:45:12.515438,,1,1
578,17,Lenora,Written,,2014-04-03,48,60,2016-11-05 17:45:12.763623,2016-11-05 17:45:12.993178,,1,1
579,17,Chelsie,Written,,2014-04-03,54,60,2016-11-05 17:45:13.074297,2016-11-05 17:45:13.282137,,1,1
580,17,Shawn,Written,,2014-04-03,40,60,2016-11-05 17:45:13.489520,2016-11-05 17:45:13.570892,,1,1
581,17,Laurette,Written,,2014-04-03,46,60,2016-11-05 17:45:13.829956,2016-11-05 17:45:14.060715,,1,1
582,17,Susie,Written,,2014-04-03,38,60,2016-11-05 17:45:14.277787,2016-11-05 17:45:14.365092,,1,1
583,17,Shanelle,Written,,2014-04-03,42,60,2016-11-05 17:45:14.635181,2016-11-05 17:45:14.909498,,1,1
584,17,Sol,Written,,2014-04-03,38,60,2016-11-05 17:45:15.179184,2016-11-05 17:45:15.552200,,1,1
585,17,Paulene,Written,,2014-04-03,32,60,2016-11-05 17:45:15.646489,2016-11-05 17:45:15.854093,,1,1
586,17,Laurence,Written,,2014-04-03,48,60,2016-11-05 17:45:16.001734,2016-11-05 17:45:16.087469,,1,1
587,17,Vernie,Written,,2014-04-03,51,60,2016-11-05 17:45:16.168404,2016-11-05 17:45:16.276301,,1,1
588,17,Sherryl,Written,,2014-04-03,48,60,2016-11-05 17:45:16.357867,2016-11-05 17:45:16.443074,,1,1
589,17,Joellen,Written,,2014-04-03,26,60,2016-11-05 17:45:16.546709,2016-11-05 17:45:16.620745,,1,1
590,17,Georgene,Written,,2014-04-03,50,60,2016-11-05 17:45:16.736966,2016-11-05 17:45:16.831963,,1,1
591,17,Mariel,Written,,2014-04-03,28,60,2016-11-05 17:45:17.079270,2016-11-05 17:45:17.194382,,1,1
592,17,Hermina,Written,,2014-04-03,44,60,2016-11-05 17:45:17.263373,2016-11-05 17:45:17.349510,,1,1
593,17,Morgan,Written,,2014-04-03,55,60,2016-11-05 17:45:17.441283,2016-11-05 17:45:17.504408,,1,1
594,17,Elicia,Written,,2014-04-03,36,60,2016-11-05 17:45:17.607284,2016-11-05 17:45:17.682276,,1,1
595,17,Quentin,Written,,2014-04-03,37,60,2016-11-05 17:45:17.763265,2016-11-05 17:45:17.860143,,1,1
596,17,Bari,Written,,2014-04-03,54,60,2016-11-05 17:45:17.941871,2016-11-05 17:45:18.015639,,1,1
597,17,Denice,Written,,2014-04-03,33,60,2016-11-05 17:45:18.274483,2016-11-05 17:45:18.349792,,1,1
598,17,Sam,Written,,2014-04-03,35,60,2016-11-05 17:45:18.430537,2016-11-05 17:45:18.526799,,1,1
599,17,Kenton,Written,,2014-04-03,37,60,2016-11-05 17:45:18.608309,2016-11-05 17:45:18.693407,,1,1
600,17,Sheilah,Practical,,2014-06-03,70,100,2016-11-05 17:45:18.797534,2016-11-05 17:45:19.007891,,1,1
601,17,Hanna,Practical,,2014-06-03,95,100,2016-11-05 17:45:19.108187,2016-11-05 17:45:19.318941,,1,1
602,17,Angel,Practical,,2014-06-03,90,100,2016-11-05 17:45:19.419374,2016-11-05 17:45:19.649198,,1,1
603,17,Cierra,Practical,,2014-06-03,60,100,2016-11-05 17:45:19.721846,2016-11-05 17:45:19.927097,,1,1
604,17,Peg,Practical,,2014-06-03,66,100,2016-11-05 17:45:20.009628,2016-11-05 17:45:20.227407,,1,1
605,17,Karole,Practical,,2014-06-03,53,100,2016-11-05 17:45:20.318675,2016-11-05 17:45:20.571217,,1,1
606,17,Eliz,Practical,,2014-06-03,37,100,2016-11-05 17:45:20.790325,2016-11-05 17:45:20.871381,,1,1
607,17,Laurence,Practical,,2014-06-03,78,100,2016-11-05 17:45:21.107934,2016-11-05 17:45:21.193586,,1,1
608,17,Lenora,Practical,,2014-06-03,45,100,2016-11-05 17:45:21.418986,2016-11-05 17:45:21.482409,,1,1
609,17,Chelsie,Practical,,2014-06-03,78,100,2016-11-05 17:45:21.732459,2016-11-05 17:45:21.941397,,1,1
610,17,Shawn,Practical,,2014-06-03,66,100,2016-11-05 17:45:22.041004,2016-11-05 17:45:22.271296,,1,1
611,17,Laurette,Practical,,2014-06-03,41,100,2016-11-05 17:45:22.407926,2016-11-05 17:45:22.505510,,1,1
612,17,Susie,Practical,,2014-06-03,71,100,2016-11-05 17:45:22.597966,2016-11-05 17:45:22.704650,,1,1
613,17,Shanelle,Practical,,2014-06-03,53,100,2016-11-05 17:45:22.785513,2016-11-05 17:45:22.871344,,1,1
614,17,Sol,Practical,,2014-06-03,79,100,2016-11-05 17:45:22.974796,2016-11-05 17:45:23.060206,,1,1
615,17,Paulene,Practical,,2014-06-03,90,100,2016-11-05 17:45:23.153487,2016-11-05 17:45:23.326278,,1,1
616,17,Laurence,Practical,,2014-06-03,80,100,2016-11-05 17:45:23.463798,2016-11-05 17:45:23.549249,,1,1
617,17,Vernie,Practical,,2014-06-03,85,100,2016-11-05 17:45:23.630579,2016-11-05 17:45:23.749227,,1,1
618,17,Sherryl,Practical,,2014-06-03,86,100,2016-11-05 17:45:23.841286,2016-11-05 17:45:23.927065,,1,1
619,17,Joellen,Practical,,2014-06-03,44,100,2016-11-05 17:45:24.019268,2016-11-05 17:45:24.126910,,1,1
620,17,Georgene,Practical,,2014-06-03,88,100,2016-11-05 17:45:24.219240,2016-11-05 17:45:24.304834,,1,1
621,17,Mariel,Practical,,2014-06-03,97,100,2016-11-05 17:45:24.364395,2016-11-05 17:45:24.461169,,1,1
622,17,Hermina,Practical,,2014-06-03,72,100,2016-11-05 17:45:24.557561,2016-11-05 17:45:24.644247,,1,1
623,17,Morgan,Practical,,2014-06-03,65,100,2016-11-05 17:45:24.736517,2016-11-05 17:45:24.843394,,1,1
624,17,Elicia,Practical,,2014-06-03,89,100,2016-11-05 17:45:24.936008,2016-11-05 17:45:25.015987,,1,1
625,17,Quentin,Practical,,2014-06-03,89,100,2016-11-05 17:45:25.136477,2016-11-05 17:45:25.254433,,1,1
626,17,Bari,Practical,,2014-06-03,80,100,2016-11-05 17:45:25.379865,2016-11-05 17:45:25.505042,,1,1
627,17,Denice,Practical,,2014-06-03,78,100,2016-11-05 17:45:25.604106,2016-11-05 17:45:25.699036,,1,1
628,17,Sam,Practical,,2014-06-03,55,100,2016-11-05 17:45:25.791283,2016-11-05 17:45:25.910073,,1,1
629,17,Kenton,Practical,,2014-06-03,44,100,2016-11-05 17:45:25.979964,2016-11-05 17:45:26.065646,,1,1
630,18,Sheilah,Oral,,2014-02-04,36,40,2016-11-05 17:45:26.180435,2016-11-05 17:45:26.265641,,1,1
631,18,Hanna,Oral,,2014-02-04,22,40,2016-11-05 17:45:26.349344,2016-11-05 17:45:26.450639,,1,1
632,18,Angel,Oral,,2014-02-04,23,40,2016-11-05 17:45:26.526596,2016-11-05 17:45:26.643376,,1,1
633,18,Cierra,Oral,,2014-02-04,31,40,2016-11-05 17:45:26.725345,2016-11-05 17:45:26.810102,,1,1
634,18,Peg,Oral,,2014-02-04,21,40,2016-11-05 17:45:26.938215,2016-11-05 17:45:27.021184,,1,1
635,18,Karole,Oral,,2014-02-04,31,40,2016-11-05 17:45:27.104250,2016-11-05 17:45:27.199089,,1,1
636,18,Eliz,Oral,,2014-02-04,18,40,2016-11-05 17:45:27.291717,2016-11-05 17:45:27.387858,,1,1
637,18,Laurence,Oral,,2014-02-04,39,40,2016-11-05 17:45:27.458729,2016-11-05 17:45:27.543437,,1,1
638,18,Lenora,Oral,,2014-02-04,25,40,2016-11-05 17:45:27.646502,2016-11-05 17:45:27.732734,,1,1
639,18,Chelsie,Oral,,2014-02-04,16,40,2016-11-05 17:45:27.813299,2016-11-05 17:45:27.921205,,1,1
640,18,Shawn,Oral,,2014-02-04,35,40,2016-11-05 17:45:28.013454,2016-11-05 17:45:28.110094,,1,1
641,18,Laurette,Oral,,2014-02-04,21,40,2016-11-05 17:45:28.202153,2016-11-05 17:45:28.305743,,1,1
642,18,Susie,Oral,,2014-02-04,37,40,2016-11-05 17:45:28.390888,2016-11-05 17:45:28.482978,,1,1
643,18,Shanelle,Oral,,2014-02-04,17,40,2016-11-05 17:45:28.602559,2016-11-05 17:45:28.676852,,1,1
644,18,Sol,Oral,,2014-02-04,23,40,2016-11-05 17:45:28.758355,2016-11-05 17:45:28.865938,,1,1
645,18,Paulene,Oral,,2014-02-04,34,40,2016-11-05 17:45:28.948664,2016-11-05 17:45:29.032505,,1,1
646,18,Laurence,Oral,,2014-02-04,22,40,2016-11-05 17:45:29.136911,2016-11-05 17:45:29.210187,,1,1
647,18,Vernie,Oral,,2014-02-04,19,40,2016-11-05 17:45:29.290983,2016-11-05 17:45:29.405129,,1,1
648,18,Sherryl,Oral,,2014-02-04,24,40,2016-11-05 17:45:29.491180,2016-11-05 17:45:29.566306,,1,1
649,18,Joellen,Oral,,2014-02-04,36,40,2016-11-05 17:45:29.669223,2016-11-05 17:45:29.765893,,1,1
650,18,Georgene,Oral,,2014-02-04,16,40,2016-11-05 17:45:29.858581,2016-11-05 17:45:29.982955,,1,1
651,18,Mariel,Oral,,2014-02-04,29,40,2016-11-05 17:45:30.046559,2016-11-05 17:45:30.172458,,1,1
652,18,Hermina,Oral,,2014-02-04,24,40,2016-11-05 17:45:30.291240,2016-11-05 17:45:30.376899,,1,1
653,18,Morgan,Oral,,2014-02-04,31,40,2016-11-05 17:45:30.458111,2016-11-05 17:45:30.521312,,1,1
654,18,Elicia,Oral,,2014-02-04,24,40,2016-11-05 17:45:30.591186,2016-11-05 17:45:30.676929,,1,1
655,18,Quentin,Oral,,2014-02-04,27,40,2016-11-05 17:45:30.758173,2016-11-05 17:45:30.854653,,1,1
656,18,Bari,Oral,,2014-02-04,31,40,2016-11-05 17:45:30.938284,2016-11-05 17:45:31.032561,,1,1
657,18,Denice,Oral,,2014-02-04,20,40,2016-11-05 17:45:31.125085,2016-11-05 17:45:31.243595,,1,1
658,18,Sam,Oral,,2014-02-04,29,40,2016-11-05 17:45:31.338164,2016-11-05 17:45:31.432793,,1,1
659,18,Kenton,Oral,,2014-02-04,19,40,2016-11-05 17:45:31.503268,2016-11-05 17:45:31.576899,,1,1
660,18,Sheilah,Written,,2014-04-04,27,60,2016-11-05 17:45:31.667376,2016-11-05 17:45:31.910330,,1,1
661,18,Hanna,Written,,2014-04-04,55,60,2016-11-05 17:45:31.991228,2016-11-05 17:45:32.072543,,1,1
662,18,Angel,Written,,2014-04-04,43,60,2016-11-05 17:45:32.180462,2016-11-05 17:45:32.254755,,1,1
663,18,Cierra,Written,,2014-04-04,31,60,2016-11-05 17:45:32.336347,2016-11-05 17:45:32.443666,,1,1
664,18,Peg,Written,,2014-04-04,50,60,2016-11-05 17:45:32.539642,2016-11-05 17:45:32.632648,,1,1
665,18,Karole,Written,,2014-04-04,56,60,2016-11-05 17:45:32.714822,2016-11-05 17:45:32.832552,,1,1
666,18,Eliz,Written,,2014-04-04,55,60,2016-11-05 17:45:32.924869,2016-11-05 17:45:33.010424,,1,1
667,18,Laurence,Written,,2014-04-04,42,60,2016-11-05 17:45:33.104341,2016-11-05 17:45:33.210306,,1,1
668,18,Lenora,Written,,2014-04-04,43,60,2016-11-05 17:45:33.359018,2016-11-05 17:45:33.432703,,1,1
669,18,Chelsie,Written,,2014-04-04,56,60,2016-11-05 17:45:33.513536,2016-11-05 17:45:33.610406,,1,1
670,18,Shawn,Written,,2014-04-04,41,60,2016-11-05 17:45:33.691464,2016-11-05 17:45:33.777202,,1,1
671,18,Laurette,Written,,2014-04-04,49,60,2016-11-05 17:45:33.882343,2016-11-05 17:45:33.972950,,1,1
672,18,Susie,Written,,2014-04-04,52,60,2016-11-05 17:45:34.061103,2016-11-05 17:45:34.154865,,1,1
673,18,Shanelle,Written,,2014-04-04,43,60,2016-11-05 17:45:34.237191,2016-11-05 17:45:34.465924,,1,1
674,18,Sol,Written,,2014-04-04,52,60,2016-11-05 17:45:34.547436,2016-11-05 17:45:34.621490,,1,1
675,18,Paulene,Written,,2014-04-04,55,60,2016-11-05 17:45:34.714378,2016-11-05 17:45:34.777203,,1,1
676,18,Laurence,Written,,2014-04-04,33,60,2016-11-05 17:45:34.847538,2016-11-05 17:45:34.969211,,1,1
677,18,Vernie,Written,,2014-04-04,40,60,2016-11-05 17:45:35.069413,2016-11-05 17:45:35.133062,,1,1
